placement_id,front_json,rank,support_name,category_id,sphere_radius,clearance,pos_x,pos_y,pos_z,surface_z,viable,source_csv
968,113df359-12ee-4a36-ac63-b342d827e117.json,0,Cabinet.012,48,0.6816,0.8316,0.9068,2.2672,0.9950,0.7950,True,prescan_batch_0000.csv
969,c3f2cb53-f822-4385-b426-77d016a8e168.json,0,Cabinet.012,48,0.6814,0.8314,6.0264,6.6317,0.9950,0.7950,True,prescan_batch_0005.csv
970,d48b37da-9bd6-4232-84e5-b345d8be9daa.json,0,Cabinet.276,48,0.6814,0.8314,5.9191,2.6706,0.9920,0.7920,True,prescan_batch_0005.csv
971,1f79806e-ecb3-4dbe-a569-74164ef37d2a.json,0,Cabinet.079,48,0.6807,0.8307,5.0713,-4.1254,1.0000,0.8000,True,prescan_batch_0000.csv
972,3a88f9c1-9db1-4b97-a08e-c6bf36024363.json,0,Cabinet.090,48,0.6797,0.8297,-2.6100,2.1456,1.0220,0.8220,True,prescan_batch_0001.csv
973,7cb44194-7156-4c8f-94dc-3c0322833ef1.json,0,Cabinet.052,48,0.6794,0.8294,-2.7353,0.2143,1.0220,0.8220,True,prescan_batch_0003.csv
974,5e177e22-3ebb-4fae-84a6-d8e7f0411e5d.json,0,Cabinet.184,48,0.6784,0.8284,2.2884,1.9023,1.0220,0.8220,True,prescan_batch_0002.csv
975,4409ab36-f1e1-442c-8fbc-ff49638af1e8.json,0,Cabinet.013,48,0.6780,0.8280,5.7846,-2.7011,0.9800,0.7800,True,prescan_batch_0001.csv
976,c56d010b-bafb-44c5-a397-3cdfa2684f20.json,0,Cabinet.036,48,0.6776,0.8276,3.5249,-4.3854,1.0220,0.8220,True,prescan_batch_0005.csv
977,d94ce86e-907a-4f56-b8b0-c7c721767894.json,0,Cabinet.080,48,0.6770,0.8270,-8.9094,-4.2143,1.0370,0.8370,True,prescan_batch_0005.csv
978,1bd5e2a8-54f7-4f90-ade4-2ea965db13c2.json,0,Cabinet.073,48,0.6764,0.8264,4.9955,-0.0131,1.0000,0.8000,True,prescan_batch_0000.csv
979,54234f8f-0f41-47d8-911f-506320aa75c0.json,0,Cabinet.022,48,0.6762,0.8262,2.1495,-3.2576,0.9800,0.7800,True,prescan_batch_0002.csv
980,5b236270-8a39-448b-bdce-4dbffd103478.json,0,Cabinet.001,48,0.6761,0.8261,7.0275,-2.7205,0.9950,0.7950,True,prescan_batch_0002.csv
981,48812187-9207-4686-9f6e-e8e1e97eeabd.json,0,Cabinet.017,48,0.6760,0.8260,-1.8267,-4.1930,0.9800,0.7800,True,prescan_batch_0001.csv
982,afd1ec15-5319-47dc-b558-b6a86d448982.json,0,Cabinet.008,48,0.6755,0.8255,-1.6571,2.9190,0.9800,0.7800,True,prescan_batch_0004.csv
983,28a4671d-c8e8-4c58-b48d-97f4c2c7234c.json,0,Cabinet.103,48,0.6753,0.8253,3.9877,2.4381,1.0220,0.8220,True,prescan_batch_0001.csv
984,1c13c2e5-a73a-47ac-9706-bd565b761a53.json,0,Cabinet.027,48,0.6748,0.8248,-1.5429,-2.9272,0.9800,0.7800,True,prescan_batch_0000.csv
985,e0dda592-46be-4a3b-99dd-eb53713071c3.json,0,Cabinet.103,48,0.6745,0.8245,-1.9237,-1.8118,1.0000,0.8000,True,prescan_batch_0005.csv
986,cfa1fdec-fe33-4363-bce3-090c11a0a96b.json,0,Cabinet.144,48,0.6744,0.8244,2.9082,-2.5329,1.0000,0.8000,True,prescan_batch_0005.csv
987,2de27e8e-9388-4c17-8760-a8bdbe23931b.json,0,Cabinet.266,48,0.6736,0.8236,6.0002,0.8406,1.0370,0.8370,True,prescan_batch_0001.csv
988,51f6fc66-47b8-437c-a78d-03ad10afe859.json,0,Cabinet.012,48,0.6735,0.8235,6.5385,2.2822,0.9800,0.7800,True,prescan_batch_0002.csv
989,8c68b83d-ec0b-48f2-92ec-c0419b390733.json,0,Cabinet.054,48,0.6735,0.8235,-0.8954,0.8533,1.0081,0.8081,True,prescan_batch_0003.csv
990,28d8d63b-95bb-4993-bdf1-e1da13115118.json,0,Cabinet.166,48,0.6732,0.8232,0.5693,-4.4691,1.0870,0.8870,True,prescan_batch_0001.csv
991,40023299-f0a9-4017-a1fa-1972bddaaeea.json,0,Cabinet.003,48,0.6732,0.8232,3.3889,-0.0170,0.9800,0.7800,True,prescan_batch_0001.csv
992,4331de47-48f4-4954-88d5-2752e0030845.json,0,Cabinet.001,48,0.6731,0.8231,3.3030,-0.1920,0.9950,0.7950,True,prescan_batch_0001.csv
993,d6359e97-edea-43ac-a05a-22a9fc17f6a0.json,0,Cabinet.087,48,0.6730,0.8230,3.4335,3.3116,1.0000,0.8000,True,prescan_batch_0005.csv
994,a1a4ba19-a940-4e9b-8edb-c8720edd386f.json,0,Cabinet.089,48,0.6717,0.8217,-5.1067,0.3393,1.0000,0.8000,True,prescan_batch_0004.csv
995,df76627b-4746-482a-abe3-b9a6f5388e7a.json,0,Cabinet.003,48,0.6715,0.8215,2.1981,1.3481,0.9800,0.7800,True,prescan_batch_0005.csv
996,288a1f26-6707-45af-bca4-1cd99874a3ff.json,0,Cabinet.042,48,0.6702,0.8202,2.4927,-0.9727,1.0000,0.8000,True,prescan_batch_0001.csv
997,0a28563b-19e4-4d67-8130-9a87a547daf6.json,0,Cabinet.123,48,0.6697,0.8197,-5.2466,3.4706,1.0000,0.8000,True,prescan_batch_0000.csv
998,d4713205-b383-413b-96e4-5f91377f15bb.json,0,Cabinet.001,48,0.6697,0.8197,-0.7642,5.8628,0.9950,0.7950,True,prescan_batch_0005.csv
999,0c26f793-846f-417a-b27e-0fbbdc3db601.json,0,Cabinet.060,48,0.6694,0.8194,-2.5914,-1.8371,0.9800,0.7800,True,prescan_batch_0000.csv
1000,2d50e51d-fb9f-4464-836c-f9f2b269cbea.json,0,Cabinet.068,48,0.6684,0.8184,-1.7020,-4.0869,1.0000,0.8000,True,prescan_batch_0001.csv
1001,27871446-7da7-4557-b554-dca744d3ea87.json,0,Cabinet.110,48,0.6683,0.8183,-5.3764,3.5199,1.0370,0.8370,True,prescan_batch_0001.csv
1002,9dde6707-5939-413e-9bc8-9a7f6cfc7b1f.json,0,Cabinet.013,48,0.6680,0.8180,5.4044,-1.6042,0.9800,0.7800,True,prescan_batch_0004.csv
1003,da6ab3bd-bc7b-4711-ace8-96d62025a1b6.json,0,Cabinet.094,48,0.6677,0.8177,-1.8542,0.1004,1.0220,0.8220,True,prescan_batch_0005.csv
1004,5faf622e-532d-4c9e-ba55-e2dd01fa1f3f.json,0,Cabinet.101,48,0.6673,0.8173,-4.3812,-3.9819,1.0170,0.8170,True,prescan_batch_0002.csv
1005,3e3163ee-3986-4849-9efd-40ae107d9c5f.json,0,Cabinet.093,48,0.6669,0.8169,3.5860,-4.0236,1.0000,0.8000,True,prescan_batch_0001.csv
1006,560b2876-65ae-498c-99a6-8ca691cd42dd.json,0,Cabinet.049,48,0.6669,0.8169,-0.1226,-5.0847,1.0000,0.8000,True,prescan_batch_0002.csv
1007,1ca5a85e-9cac-41a6-b47f-bada85ea706f.json,0,Cabinet.012,48,0.6668,0.8168,3.1907,1.7135,0.9800,0.7800,True,prescan_batch_0000.csv
1008,0f94d702-891e-45a0-9532-0c804af07f0c.json,0,Cabinet.074,48,0.6662,0.8162,-3.0498,-2.3515,1.0370,0.8370,True,prescan_batch_0000.csv
1009,ca0f44ac-687c-48e1-9b6a-dd64319d4a9b.json,0,Cabinet.041,48,0.6656,0.8156,3.8653,-4.1774,1.0220,0.8220,True,prescan_batch_0005.csv
1010,8f43d942-cf5b-4e85-b31b-32e537f24cb3.json,0,Cabinet.107,48,0.6649,0.8149,2.9049,0.7356,1.0000,0.8000,True,prescan_batch_0003.csv
1011,1dd252f0-bebe-45c2-8ed3-10fa7b394011.json,0,Cabinet.158,48,0.6639,0.8139,-4.2324,-2.9540,1.0220,0.8220,True,prescan_batch_0000.csv
1012,1c2e47d2-2ddb-4d62-bcc7-93a438f22b18.json,0,Cabinet.013,48,0.6638,0.8138,-1.7593,-3.7231,0.9800,0.7800,True,prescan_batch_0000.csv
1013,1c6e161b-ac01-411c-9a60-dd5f6da0ec08.json,0,Cabinet.078,48,0.6637,0.8137,2.0258,4.1209,1.0000,0.8000,True,prescan_batch_0000.csv
1014,ffd38d23-f910-44db-a3ec-7347ecc1f185.json,0,Cabinet.011,48,0.6627,0.8127,1.0318,-4.2353,0.9800,0.7800,True,prescan_batch_0006.csv
1015,29ff87b6-35d4-4333-b2ad-17f37ee8bdae.json,0,Cabinet.008,48,0.6625,0.8125,5.5283,0.6580,0.9950,0.7950,True,prescan_batch_0001.csv
1016,df0e6d6c-5251-43ab-8334-e67e11ffc697.json,0,Cabinet.012,48,0.6617,0.8117,1.1410,-4.5525,0.9800,0.7800,True,prescan_batch_0005.csv
1017,7876c1d8-d9b9-44b4-b480-50889c3af043.json,0,Cabinet.101,48,0.6616,0.8116,24.4835,2.8826,1.0001,0.8001,True,prescan_batch_0003.csv
1018,b7b53799-aa1b-4691-86f3-767cfb915ea3.json,0,Cabinet.080,48,0.6616,0.8116,-6.9301,0.6042,1.0220,0.8220,True,prescan_batch_0004.csv
1019,317d64ff-b96e-4743-88f6-2b5b27551a7c.json,0,Cabinet.011,48,0.6610,0.8110,5.5630,-2.3551,0.9800,0.7800,True,prescan_batch_0001.csv
1020,43064174-6fa4-480a-8e69-3c4e903b6e56.json,0,Cabinet.088,48,0.6607,0.8107,-6.9108,5.0562,1.0370,0.8370,True,prescan_batch_0001.csv
1021,58698c8a-6340-4dd2-a71c-d9cbdc244f4c.json,0,Cabinet.012,48,0.6604,0.8104,4.8008,-3.5120,0.9800,0.7800,True,prescan_batch_0002.csv
1022,b54e8acd-abd0-4a22-a981-e6bbb2dcad10.json,0,Cabinet.012,48,0.6601,0.8101,5.6361,-2.4786,0.9800,0.7800,True,prescan_batch_0004.csv
1023,40ae8003-7d89-4e10-a98d-991f8918220a.json,0,Cabinet.011,48,0.6597,0.8097,-4.0081,-3.9153,0.9800,0.7800,True,prescan_batch_0001.csv
1024,a0faa339-e634-4c01-a24f-069cf3564713.json,0,Cabinet.094,48,0.6595,0.8095,-1.0127,0.5632,1.1000,0.9000,True,prescan_batch_0004.csv
1025,f8dbb08a-c5c7-41d3-b7e5-7fc62c5f610b.json,0,table.005,36,0.6591,0.8091,5.6527,40.7394,35.2764,35.0764,True,prescan_batch_0006.csv
1026,47b97fea-9b61-4047-a9b5-6d03faa8b7d7.json,0,Cabinet.072,48,0.6589,0.8089,-2.3645,3.0272,1.1020,0.9020,True,prescan_batch_0001.csv
1027,26018cad-b5fe-42cb-9032-9e5a14b45c55.json,0,Cabinet.015,48,0.6587,0.8087,0.7364,-3.5881,0.9800,0.7800,True,prescan_batch_0001.csv
1028,93594188-a46f-4229-9c77-3583820471d8.json,0,cabinet,48,0.6585,0.8085,-0.4232,-1.7592,1.0203,0.8203,True,prescan_batch_0003.csv
1029,bd39d8e9-ce8d-4631-8400-d5cb88033a01.json,0,Cabinet.101,48,0.6585,0.8085,24.4866,2.8881,1.0001,0.8001,True,prescan_batch_0005.csv
1030,787e7cd0-14ab-420d-8862-b1d45ea47725.json,0,Cabinet.057,48,0.6584,0.8084,4.0918,2.9582,1.0220,0.8220,True,prescan_batch_0003.csv
1031,ecdbeecd-1c5e-4605-a682-ca1085fd0721.json,0,Cabinet.005,48,0.6578,0.8078,-1.9827,-0.6437,0.9800,0.7800,True,prescan_batch_0006.csv
1032,ab2e0470-67b9-4902-b800-d75a1a6b7101.json,0,Cabinet.077,48,0.6577,0.8077,-3.4508,6.2540,0.9000,0.7000,True,prescan_batch_0004.csv
1033,fc6386f3-cdbe-45a7-8410-c16c00d891c9.json,0,Cabinet.016,48,0.6575,0.8075,-0.8038,-9.4495,1.0350,0.8350,True,prescan_batch_0006.csv
1034,10e2d93c-2a82-49f2-a95c-7598d24901f2.json,0,Cabinet.099,48,0.6573,0.8073,-3.5850,4.5983,1.0370,0.8370,True,prescan_batch_0000.csv
1035,339f13eb-7924-4161-8cb8-bb10a19470eb.json,0,Cabinet.004,48,0.6564,0.8064,-3.9344,-1.7443,0.9800,0.7800,True,prescan_batch_0001.csv
1036,b4551582-1fbb-4320-bac8-74655b3babd1.json,0,Cabinet.001,48,0.6564,0.8064,-1.2495,-3.4185,0.9950,0.7950,True,prescan_batch_0004.csv
1037,bd625a18-6781-4692-909a-a5990a417cf8.json,0,Cabinet.037,48,0.6557,0.8057,-12.6397,-2.8377,1.0220,0.8220,True,prescan_batch_0005.csv
1038,da616c7c-4149-40e7-b426-6b6054fba1cc.json,0,Cabinet.109,48,0.6551,0.8051,3.8011,-0.4117,1.0220,0.8220,True,prescan_batch_0005.csv
1039,b2955a13-4b6b-4000-b629-0a5e19c79ac9.json,0,Cabinet.196,48,0.6546,0.8046,-3.0175,0.0342,1.0000,0.8000,True,prescan_batch_0004.csv
1040,02fb72ea-8e75-4f7b-85bd-18798232b263.json,0,Cabinet.003,48,0.6543,0.8043,5.6245,-2.8296,0.9800,0.7800,True,prescan_batch_0000.csv
1041,39ea30b1-4302-4a07-885b-bd498facd30d.json,0,Cabinet.050,48,0.6542,0.8042,0.1241,-3.6453,1.0370,0.8370,True,prescan_batch_0001.csv
1042,853f908d-9c17-4e1c-b982-a0220f0b41c9.json,0,Cabinet.131,48,0.6542,0.8042,2.4865,-1.4049,1.0000,0.8000,True,prescan_batch_0003.csv
1043,98048467-1c7a-461d-8fd5-29f1e5c12c97.json,0,Cabinet.113,48,0.6538,0.8038,3.2083,3.6183,0.9720,0.7720,True,prescan_batch_0004.csv
1044,cf969c1a-14dd-420c-8739-eda9f0705070.json,0,Cabinet.074,48,0.6536,0.8036,2.2694,3.6897,0.9220,0.7220,True,prescan_batch_0005.csv
1045,48f46060-74e1-4c5e-befd-7d3ac5a6d9b1.json,0,Cabinet.016,48,0.6534,0.8034,4.3155,0.6852,0.9800,0.7800,True,prescan_batch_0001.csv
1046,2dcc04a6-d0ce-4206-b79e-a1edd8ba5895.json,0,Cabinet.069,48,0.6533,0.8033,-3.6939,2.6461,1.0170,0.8170,True,prescan_batch_0001.csv
1047,1d46c47d-28e5-466a-a9d3-9b350cb0f38f.json,0,Cabinet.009,48,0.6531,0.8031,6.1995,-0.1421,1.0360,0.8360,True,prescan_batch_0000.csv
1048,22710870-8d2b-4c4b-a735-b0c2283684e0.json,0,Cabinet.020,48,0.6531,0.8031,5.7094,-2.6979,0.9800,0.7800,True,prescan_batch_0000.csv
1049,b9d17d23-66f0-445d-acb7-f11887cc4f7f.json,0,Cabinet.035,48,0.6529,0.8029,-2.6689,-4.8484,1.0220,0.8220,True,prescan_batch_0004.csv
1050,fee1dc7f-e833-4d6e-89b8-46a3cdabf664.json,0,Cabinet.133,48,0.6517,0.8017,-0.3210,2.4434,1.0000,0.8000,True,prescan_batch_0006.csv
1051,26e14e8c-e0bb-4e85-820f-cbdaf1999165.json,0,Cabinet.056,48,0.6509,0.8009,-3.1473,-2.5627,1.0370,0.8370,True,prescan_batch_0001.csv
1052,ab6995b8-bad0-4660-a337-a914b42ba219.json,0,Cabinet.008,48,0.6505,0.8005,-0.0461,-3.7993,0.9950,0.7950,True,prescan_batch_0004.csv
1053,7173020e-c61e-4b18-96a6-2997242582d7.json,0,Cabinet.015,48,0.6502,0.8002,4.8189,2.3322,0.9800,0.7800,True,prescan_batch_0003.csv
1054,5758e3f3-177c-4ad9-a6d7-a9a3c5dc30de.json,0,Cabinet.100,48,0.6498,0.7998,-6.3873,-3.3916,1.0000,0.8000,True,prescan_batch_0002.csv
1055,9bbf3f4c-3de9-4de4-9ad6-7460413fdc88.json,0,Cabinet.041,48,0.6498,0.7998,-2.4733,4.3081,1.0000,0.8000,True,prescan_batch_0004.csv
1056,0eb7a684-6a4e-4e9f-807c-c0e0384deb3d.json,0,Cabinet.094,48,0.6488,0.7988,-1.8476,0.4047,1.0220,0.8220,True,prescan_batch_0000.csv
1057,4cfd2177-eb18-4006-8d01-435e05c0cbd8.json,0,Cabinet.034,48,0.6488,0.7988,2.8241,0.6242,1.0370,0.8370,True,prescan_batch_0002.csv
1058,fc9c89c7-c736-42ca-bda0-21c253e76b3a.json,0,Cabinet.013,48,0.6487,0.7987,4.2765,-1.0354,0.9800,0.7800,True,prescan_batch_0006.csv
1059,34162b32-057e-4069-98ad-eaa186cd5370.json,0,Cabinet.113,48,0.6486,0.7986,-3.8772,-0.0497,1.0370,0.8370,True,prescan_batch_0001.csv
1060,d96a5189-b481-4705-b283-a202d1b19bd2.json,0,Cabinet.008,48,0.6475,0.7975,-3.0189,0.4408,0.9950,0.7950,True,prescan_batch_0005.csv
1061,4b34d274-a89f-438d-aae1-1867f8e25e61.json,0,cabinet,48,0.6473,0.7973,-0.5034,-1.7347,1.0203,0.8203,True,prescan_batch_0002.csv
1062,60d37d45-3388-4f28-9708-b0b37a6f73ba.json,0,Cabinet.003,48,0.6473,0.7973,-0.7290,-4.5245,0.9800,0.7800,True,prescan_batch_0002.csv
1063,d25e7cc7-46cf-4814-b9c8-eaa77a5fdc0c.json,0,Cabinet.096,48,0.6473,0.7973,4.3435,-2.4842,1.0000,0.8000,True,prescan_batch_0005.csv
1064,a81ff17c-8dcd-4b75-91d9-e6c547023c6c.json,0,Cabinet.103,48,0.6470,0.7970,-0.3099,-2.8567,1.0370,0.8370,True,prescan_batch_0004.csv
1065,fde5a857-8d3e-4f26-913d-901b182198be.json,0,Cabinet.003,48,0.6469,0.7969,4.0917,-2.5677,0.9800,0.7800,True,prescan_batch_0006.csv
1066,6be30d81-2935-4fe7-9280-6efa0fd48a82.json,0,Cabinet.013,48,0.6463,0.7963,0.6707,-4.5986,0.9800,0.7800,True,prescan_batch_0002.csv
1067,7e335c82-9746-4c86-aa62-8dbd2725a9c3.json,0,Cabinet.045,48,0.6455,0.7955,6.8671,-0.3700,1.0220,0.8220,True,prescan_batch_0003.csv
1068,fc854887-6396-42cc-b020-13d5c6abf8c9.json,0,Cabinet.064,48,0.6450,0.7950,-1.6346,-4.1438,1.0370,0.8370,True,prescan_batch_0006.csv
1069,48005d2a-cb97-4128-b068-20a03b678bde.json,0,Cabinet.053,48,0.6449,0.7949,3.3286,4.5488,1.0370,0.8370,True,prescan_batch_0001.csv
1070,7165ee4d-0432-4c77-b4b9-1e6f04e2099b.json,0,cabinet.002,48,0.6449,0.7949,-0.8247,-4.9555,1.0250,0.8250,True,prescan_batch_0003.csv
1071,da8a9f42-2565-4900-a234-de4c2913d604.json,0,Cabinet.063,48,0.6447,0.7947,5.1317,1.7852,1.0000,0.8000,True,prescan_batch_0005.csv
1072,b03fc544-a2eb-41ff-9d6f-14de65a98a9b.json,0,Cabinet.009,48,0.6445,0.7945,-1.2760,-3.7054,0.9800,0.7800,True,prescan_batch_0004.csv
1073,a45244aa-5c1a-48b7-b1a3-3f55fd35fcab.json,0,Cabinet.011,48,0.6443,0.7943,-0.5546,-2.8955,0.9800,0.7800,True,prescan_batch_0004.csv
1074,dc80719c-65f0-4662-a25c-ce747612ed07.json,0,Cabinet.024,48,0.6441,0.7941,2.8050,-1.6964,0.9800,0.7800,True,prescan_batch_0005.csv
1075,7067f026-f793-4931-9e6f-d6372015de5a.json,0,Cabinet.088,48,0.6430,0.7930,-0.8677,-4.2048,1.0000,0.8000,True,prescan_batch_0003.csv
1076,1658b9ab-c1db-492f-8094-b12c44939e3d.json,0,Cabinet.064,48,0.6425,0.7925,4.0451,-5.1717,1.0370,0.8370,True,prescan_batch_0000.csv
1077,a0b8b195-676d-47bd-afce-3e135b8fde83.json,0,Cabinet.079,48,0.6424,0.7924,2.5389,0.1877,1.0000,0.8000,True,prescan_batch_0004.csv
1078,5411a1f5-6e17-4aef-a446-f945570aa6fc.json,0,Cabinet.011,48,0.6420,0.7920,2.0928,1.3544,0.9800,0.7800,True,prescan_batch_0002.csv
1079,3e71a867-177e-439a-9c80-432d0e0900d4.json,0,Cabinet.012,48,0.6418,0.7918,-5.4461,-1.1597,0.9800,0.7800,True,prescan_batch_0001.csv
1080,54f2ad1d-ba3f-4c61-a8b3-68bc90ae15b9.json,0,Cabinet.072,48,0.6417,0.7917,-5.2365,-2.2365,0.9370,0.7370,True,prescan_batch_0002.csv
1081,76565192-c7c4-4135-87dd-a7742bdf9b3a.json,0,Cabinet.083,48,0.6417,0.7917,1.2616,-4.7142,1.0370,0.8370,True,prescan_batch_0003.csv
1082,8e3647b2-6429-46e4-a7d5-090c6f17aed9.json,0,Cabinet.057,48,0.6417,0.7917,-3.3765,-3.4711,1.0370,0.8370,True,prescan_batch_0003.csv
1083,877dee20-fd1b-4cee-a82d-85aec24cc400.json,0,Cabinet.012,48,0.6414,0.7914,-0.5410,1.7757,0.9950,0.7950,True,prescan_batch_0003.csv
1084,08c3ae55-ad62-4b07-825a-d3b02231ba90.json,0,Cabinet.004,48,0.6410,0.7910,-4.8486,-2.9486,0.9800,0.7800,True,prescan_batch_0000.csv
1085,2de6f78c-f62d-4ea2-a811-33259985e3e7.json,0,Cabinet.010,48,0.6397,0.7897,-1.8955,-2.8979,0.9800,0.7800,True,prescan_batch_0001.csv
1086,6d0a88ea-05ea-4249-b21f-b221cdf826c0.json,0,Cabinet.012,48,0.6394,0.7894,-3.0916,-5.2953,0.9800,0.7800,True,prescan_batch_0002.csv
1087,1055b740-22c6-429a-99db-97fee8b05751.json,0,Cabinet.012,48,0.6392,0.7892,1.7380,-5.5171,0.9800,0.7800,True,prescan_batch_0000.csv
1088,d093db64-0a91-4aa3-8074-9c1b4e571976.json,0,Cabinet.028,48,0.6387,0.7887,3.5273,1.9518,1.0370,0.8370,True,prescan_batch_0005.csv
1089,e2232752-01e2-4276-8abe-4314243d9b13.json,0,Cabinet.012,48,0.6381,0.7881,1.1570,1.5136,0.9800,0.7800,True,prescan_batch_0006.csv
1090,369cda7c-e402-4382-8d9d-8c79133487d1.json,0,Cabinet.013,48,0.6380,0.7880,-2.8288,-4.1760,0.9800,0.7800,True,prescan_batch_0001.csv
1091,a760d11f-800c-46f1-8aee-810faa9cc296.json,0,Cabinet.008,48,0.6379,0.7879,4.0830,-2.5369,0.9950,0.7950,True,prescan_batch_0004.csv
1092,3f011866-3b76-40ef-96c3-37bd6bf92232.json,0,Cabinet.010,48,0.6373,0.7873,1.1772,0.0179,0.9800,0.7800,True,prescan_batch_0001.csv
1093,64321004-c08d-4334-984b-4bdbed4895d1.json,0,Cabinet.016,48,0.6367,0.7867,0.1902,4.2035,0.9950,0.7950,True,prescan_batch_0002.csv
1094,81cd1f33-a6e7-4ff5-b0ae-f132fd8ded6e.json,0,Cabinet.058,48,0.6367,0.7867,4.7109,-0.5696,1.0370,0.8370,True,prescan_batch_0003.csv
1095,c554575f-b749-4b58-8b6a-d1428049fb1d.json,0,Cabinet.091,48,0.6367,0.7867,-3.0242,1.7983,1.0370,0.8370,True,prescan_batch_0005.csv
1096,be5a1752-7745-46b4-bdf8-b57d81fbde9e.json,0,Cabinet.128,48,0.6366,0.7866,-4.5639,2.5658,1.0000,0.8000,True,prescan_batch_0005.csv
1097,446b9936-10fb-47f6-b48f-1c35175a10a7.json,0,Cabinet.013,48,0.6360,0.7860,-4.0137,-1.3546,0.9800,0.7800,True,prescan_batch_0001.csv
1098,4a5d4c13-3fef-40e2-86b5-6f4bbe084e66.json,0,Cabinet.064,48,0.6360,0.7860,-2.8707,-0.9316,1.0370,0.8370,True,prescan_batch_0001.csv
1099,f7cf5008-957f-4286-8854-20f34f2a8ce3.json,0,Cabinet.016,48,0.6359,0.7859,-2.5444,-5.7085,0.9800,0.7800,True,prescan_batch_0006.csv
1100,f1e40a9c-1791-4411-9b5f-5383ecee8c65.json,0,Cabinet.015,48,0.6357,0.7857,-0.9694,-3.4317,0.9800,0.7800,True,prescan_batch_0006.csv
1101,f52dc2c0-935d-4e0d-b99d-bd634498ef8f.json,0,Cabinet.061,48,0.6357,0.7857,2.8736,0.3734,1.0000,0.8000,True,prescan_batch_0006.csv
1102,7314ce1d-276f-4aed-acaa-872172155163.json,0,Cabinet.001,48,0.6354,0.7854,3.8420,0.4763,0.9950,0.7950,True,prescan_batch_0003.csv
1103,8dec502a-ccae-43f3-ac25-e0dd6aca503c.json,0,Cabinet.053,48,0.6352,0.7852,1.6170,2.5368,1.0342,0.8342,True,prescan_batch_0003.csv
1104,12d1ca85-c2ce-40c6-97d9-54f01a0d85ce.json,0,Cabinet.011,48,0.6343,0.7843,3.9376,-2.6745,0.9800,0.7800,True,prescan_batch_0000.csv
1105,762928f8-d856-4e1a-b81f-cff6acf2db3b.json,0,Cabinet.093,48,0.6339,0.7839,-1.7805,1.5548,1.0000,0.8000,True,prescan_batch_0003.csv
1106,53cf7da8-7c02-419d-bc4a-acf5d4337cac.json,0,Cabinet.013,48,0.6335,0.7835,0.0561,0.7379,0.9800,0.7800,True,prescan_batch_0002.csv
1107,ddc26e88-622e-49de-a9b4-d5527d23ce3e.json,0,Cabinet.091,48,0.6335,0.7835,4.1100,3.2449,1.0370,0.8370,True,prescan_batch_0005.csv
1108,5749ee9f-3274-44c5-aaf2-114d2f4f4391.json,0,Cabinet.014,48,0.6333,0.7833,3.6057,1.4173,0.9800,0.7800,True,prescan_batch_0002.csv
1109,7dbb372a-75d0-4e3d-9954-06240f8bb8ad.json,0,Cabinet.018,48,0.6333,0.7833,1.1239,-4.9692,0.9950,0.7950,True,prescan_batch_0003.csv
1110,5d8c3aab-b20b-4b70-9ca5-e8f8fe59d0bf.json,0,Cabinet.080,48,0.6323,0.7823,-2.8119,0.8317,1.0500,0.8500,True,prescan_batch_0002.csv
1111,1898b081-5b55-4500-86a1-9baf7c005c20.json,0,Cabinet.009,48,0.6318,0.7818,-4.4711,-0.3377,0.9800,0.7800,True,prescan_batch_0000.csv
1112,df5f6372-1d1d-4884-a9f0-c8c33595daaf.json,0,Cabinet.103,48,0.6316,0.7816,-3.2807,3.1823,1.0220,0.8220,True,prescan_batch_0005.csv
1113,fc3e0cb0-d178-4b06-830d-1562cda8301c.json,0,Cabinet.012,48,0.6316,0.7816,-0.2191,-2.7876,0.9950,0.7950,True,prescan_batch_0006.csv
1114,ab0d2955-a6b9-46cc-89b1-e77bf02e7e93.json,0,Cabinet.058,48,0.6315,0.7815,-0.2145,-2.8368,0.9370,0.7370,True,prescan_batch_0004.csv
1115,f59de3b0-18c0-48a3-b804-d01778b0d671.json,0,Cabinet.055,48,0.6313,0.7813,-2.3586,3.1666,1.0370,0.8370,True,prescan_batch_0006.csv
1116,124f6e30-6e91-44e4-bcaa-5583b78767d0.json,0,Cabinet.016,48,0.6308,0.7808,4.5137,2.1602,0.9950,0.7950,True,prescan_batch_0000.csv
1117,2137131e-a08a-402c-90e1-d7058189d52b.json,0,Cabinet.011,48,0.6294,0.7794,-0.5094,-4.4642,0.9800,0.7800,True,prescan_batch_0000.csv
1118,9b5aa5c9-9abb-492e-acb1-d7795bd7c42b.json,0,Cabinet.098,48,0.6287,0.7787,7.2511,-1.3861,1.0000,0.8000,True,prescan_batch_0004.csv
1119,3a757643-3a34-41ce-ac90-f54ad79b0117.json,0,Cabinet.082,48,0.6283,0.7783,-4.8113,0.6037,1.0370,0.8370,True,prescan_batch_0001.csv
1120,562d5f5b-3a15-4570-b1b1-0bf1f4df12f7.json,0,Cabinet.088,48,0.6278,0.7778,-5.5426,-2.8217,1.0220,0.8220,True,prescan_batch_0002.csv
1121,65892a72-e69e-417c-9cfe-a9918126ed90.json,0,Cabinet.105,48,0.6275,0.7775,2.7814,3.9284,1.0000,0.8000,True,prescan_batch_0002.csv
1122,d2f4784e-0fdf-43ea-915b-515f11791cf6.json,0,Cabinet.058,48,0.6273,0.7773,-0.7916,-1.4657,1.0370,0.8370,True,prescan_batch_0005.csv
